,Unnamed: 0,0,1,2,3
717,717,718,free,사랑하는,"['사랑하는', '친한', '의', '뜻에서', '속박이', '없이', '자유로운', '장애물이', '없이', '자유로운', '제약이', '없고', '자유로워', '한가한', '부담이', '없고', '자유로운', '무료의', '자유스러운', '자주', '독립', '의', '속박이', '없는', '자유국', '자유민', '옥에', '갇혀', '있지', '않은', '혐의', '구속을', '받고', '있지', '않은', '피고는', '무죄의', '몸이', '되어', '법정을', '나갔다', '편견', '등이', '없는', '전통', '권위', '등에', '사로잡히지', '않는', '자유로이', '할', '수', '있는', '마음대로의', '가든', '머무르든', '좋을', '대로', '하세요', '개방된', '자유롭게', '드나들', '수', '있는', '통과하는', '도서관에', '자유롭게', '출입할', '수', '있다', '장애', '제한', '가', '없는', '무료의', '비과세', '면세', '의', '비과세', '수입품', '수업료를', '받지', '않는', '학교', '무료', '의료', '활수한', '아낌없는', '손이', '큰', '그는', '돈을', '잘', '쓴다', '거북하지', '않은', '마음', '편한', '제멋대로의', '조심성이', '없는', '단정치', '못한', '할', '일이', '없는', '한가한', '방', '등이', '선약이', '없는', '비어', '있는', '빈', '방이', '있습니까', '유려', '한', '문체', '등', '문', '자', '규칙', '등에', '얽매이지', '않는', '자유역', '시', '고정되지', '않은', '매어', '있지', '않은', '유리된', '밧줄의', '한', '끝을', '풀어', '놓다', '유리산', '개음절', '의', '모음', '순풍의', '대개', '명령형으로', '마음대로', '해도', '좋다', '무료로', '프리메이슨단', '부동산이', '저당잡히지', '않은', '스스럼없는', '터놓은', '부사적', '마음', '편하게', '유유히', '대충', '명사적', '이', '없는', '을', '면한', '바람', '없는', '날', '걱정', '없는', '을', '떠나서', '을', '면하여', '무료', '비과세', '로', '이', '경우를', '제외하고', '의', '어느', '것이나', '무관한', '경우가', '많음', '떠나다', '면하다', '벗어나다', '에게', '행동의', '자유를', '주다', '아낌없이', '주다', '쓰다', '행동의', '자유를', '가지다', '얻다', '손이', '비어', '있다', '할', '일이', '없다', '에', '게', '집의', '자유', '출입', '사용을', '허가하다', '에게', '공민권', '시민권', '을', '허가하다', '석방', '방면', '하다', '을', '마음대로', '쓰다', '에', '허물없이', '굴다', '버릇없게', '행동하다', '을', '마음대로', '쓰다', '자유롭게', '무료로', '회원은', '무료임', '돛단배가', '순풍', '또는', '옆에서', '부는', '바람을', '받아서', '돛을', '활짝', '펴지', '않고', '순풍을', '받고', '항해하다', '사람을', '자유의', '몸으로', '하다', '석방', '해방', '하다', '새장에서', '새를', '놓아주다', '곤란', '등에서', '구하다', '빚에서', '을', '벗어나도록', '하다', '빚을', '면제하여', '주다', '곤란에서', '빠져', '나오다', '거추장스러운', '것', '등을', '제거하다', '치우다', '길에서', '눈을', '치우다', '그녀는', '그', '생각을', '떨쳐버리려고', '했다']"
718,718,719,freedom,자유,"['자유', '자주', '독립', '언론', '출판', '의', '자유', '그에게는', '하고', '싶은', '것을', '무엇이든', '할', '수', '있는', '자유가', '있었다', '넓은', '뜻의', '자유를', '나타내는', '말로서', '구속이나', '장애', '등이', '존재하지', '않음을', '뜻한다', '과', '대체로', '같은', '뜻으로', '쓰이는', '일이', '많은데', '선택의', '자유', '속박에서의', '해방이라는', '뜻이', '내포되어', '있다', '자유', '행동', '자주성', '제멋대로', '함', '방자한', '행동', '자유', '자재', '소탈함', '자유롭게', '기탄없이', '말하다', '정신적', '부담에서', '해방되어', '있음', '이', '전혀', '없음', '면세', '걱정이', '없음', '마음', '편함', '비과세', '특권', '특권', '면허', '출입의', '자유', '자유', '사용권', '시민권', '회원권', '언동의', '솔직함', '거리낌', '없음', '도서관', '의', '자유', '사용의', '특권을', '가지다', '에게', '버릇없이', '굴다', '스스럼없이', '대하다', '자유로이', '마음대로']"
719,719,720,french,프랑스,"['프랑스', '사람', '풍속', '말', '의', '프랑스', '말', '불어', '복수', '취급', '프랑스', '사람', '국민', '프랑스군', '종종', '꼬투리', '완두를', '가늘게', '자르다']"
720,720,721,frequently,자주,"['자주', '종', '종', '빈번히', '뻔질나게', '집으로', '자주', '편지를', '쓰다']"
721,721,722,fresh,새로운,"['새로운', '신선한', '고기가', '신선하여', '간하지', '않은', '짠맛이', '없는', '물이', '신선하여', '마실', '수', '있는', '민물의', '새로운', '느낌을', '주는', '선명한', '신선한', '새로운', '신선한', '싱싱한', '싱싱한', '청어', '날고기', '막', '낳은', '달걀', '생선', '갓', '만든', '갓', '만든', '빵', '새로', '발생한', '발견된', '공급된', '들어온', '새로운', '뉴스', '아직', '새로운', '발자국', '신규의', '다시', '하는', '재출발', '인상', '등이', '생생한', '선명한', '색이', '밝은', '갓', '칠한', '페인트', '짠맛이', '없는', '간하지', '않은', '생버터', '맑은', '물', '민물', '단물', '안색', '피부', '등', '화색이', '도는', '윤기', '흐르는', '건강한', '의', '기', '체력', '등', '생기', '넘치는', '싱싱한', '기운찬', '발랄한', '젊고', '건강한', '안색', '비', '온', '후에', '만물이', '싱싱하게', '보였다', '맑은', '시원한', '상쾌한', '신선한', '공기', '바람이', '센', '배', '속력이', '빠른', '세찬', '바람', '때문에', '배가', '속력을', '올려', '달리다', '숫된', '미숙한', '풋내기의', '경험', '없는', '뻔뻔스러운', '주제넘은', '건방진', '여자에게', '무간하게', '대하는', '얼근히', '취한', '주기를', '띤', '암소가', '송아지를', '갓', '낳은', '새로', '젖이', '나오게', '된', '미숙자', '풋내기', '기운이', '넘쳐', '흐르는', '행동', '개시를', '앞두고', '의기', '충천하다', '새로운', '분야를', '개척하다', '에서', '갓', '만들어진', '그', '파이는', '오븐에서', '갓', '구워낸', '겁니다', '에서', '갓', '나온', '대학을', '갓', '나온', '선생', '게시', '칠', '주의', '풋내기의', '문제', '에', '새로운', '해석을', '내리다', '주로', '복합어로', '새로이', '새로', '갓', '잡은', '갓', '딴', '미', '이', '방금', '동이', '나서', '토마토는', '방금', '떨어져', '버렸는데요', '초기', '청신한', '시기', '날', '해', '인생', '등의', '아침', '일찌기', '돌풍', '한바탕의', '돌풍', '미', '신입생', '새롭게', '하다', '새로워지다']"
722,722,723,friend,벗,"['벗', '동무', '친구', '나', '아버지', '의', '친구', '는', '특정한', '친구의', '경우', '또는', '동격으로', '써서', '라고', '함', '자기편', '후원자', '지지자', '동정자', '공명자', '도와주는', '사람', '시중드는', '사람', '동반자', '한', '패', '사람의', '벗인', '동물', '반려로서', '유용한', '물건', '호칭이나', '인용으로', '내', '친구', '우리', '동료', '여러분', '친구야', '자네는', '무엇을', '원하지', '일가', '친척', '프렌드파', '의', '일원', '퀘이커', '교도', '높은', '지위에', '있는', '친구', '유력한', '친구', '법정', '조언자', '와', '친하다', '친히', '사귀고', '있다', '친하여지다', '자기', '자식이나', '학생들', '과', '친하게', '사귀다', '화해하다', '영국', '하원에서', '의원', '상호간의', '정식', '호칭', '대지의', '벗', '영국의', '자연', '보호', '단체', '프렌드파', '교우파', '퀘이커교의', '공식', '명칭', '의', '친구가', '되다']"
723,723,724,friendly,친한,"['친한', '친구다운', '정다운', '친절한', '우호', '국민', '우방', '친선', '경기', '그건', '정말', '친절하십니다', '자기편의', '호의있는', '물건이', '쓸모있는', '마음에', '드는', '반가운', '단비', '자우', '와', '친하다', '사이가', '좋은', '친구처럼', '친절하게', '영', '친선', '경기']"
724,724,725,friendship,벗으로서,"['벗으로서', '의', '사귐', '교우', '우애', '우정', '친선', '친목', '화목']"
725,725,726,frog,개구리,"['개구리', '경멸', '프랑스인', '개구리를', '상식한다고', '해서', '제차', '철차', '장식', '단추', '저고리에', '다는', '걸어', '매는', '단추', '잠옷', '등의', '군복', '상의', '등의', '늑골', '모양의', '장식', '칼꽂이', '허리띠의', '달러', '지폐', '쉰', '목소리', '목이', '아파서', '쉰목소리', '아주', '찬', '차디찬', '개구리를', '잡다']"
726,726,727,from,다른,"['다른', '전치사들처럼', '부사로', '쓰이는', '일이', '없이', '전적으로', '전치사로만', '쓰인다', '이', '와', '반대로', '운동의', '출발점을', '나타내는데', '대해', '는', '에서', '떨어진', '쪽으로', '에', '의', '뜻을', '나타낸다', '의', '목적어는', '본래의', '명사', '대명사', '외에', '부사', '또는', '전치사구로', '된', '부사구가', '쓰이는', '일이', '많다', '여기서', '거기까지', '탁자밑에서', '의', '형에서', '명사의', '관사를', '생략하는', '일이', '있다', '특히', '가같은', '명사일', '때에는', '생략되어', '성구화한다', '꽃에서', '꽃으로', '집집마다', '기본적으로', '을', '기점으로', '에서', '의', '뜻', '운동의', '출발점', '에서', '시간', '순서', '등의', '기점', '부터', '간격', '구별', '등을', '나타내어', '에서', '멀어져', '출처', '유래', '등을', '나타내어', '에서', '온', '출신의', '원료를', '나타내어', '으로', '변화를', '나타내어', '에서', '으로', '근거', '동기를', '나타내어', '에', '의거하여', '원인', '이유를', '나타내어', '으로', '인하여', '운동', '이동', '등의', '출발점', '에서', '으로부터', '런던에서', '파리까지', '가다', '역에서', '걸어서', '귀가하다', '하늘에서', '떨어지다', '천장에서', '매달리다', '당장', '그', '나무에서', '내려와', '그는', '그녀에게서', '눈길을', '돌렸다', '벌은', '꽃에서', '꽃으로', '옮아갔다', '의', '형태에서는', '명사에', '붙는', '관사가', '생략되기도', '함', '특히', '같은', '명사가', '반복되는', '경우나', '숙어화된', '것이', '많음', '공간', '시간', '등의', '기점', '부터', '에서', '오늘', '아침', '일찍부터', '어린', '시절부터', '바로', '처음부터', '이제부터', '는', '그때부터는', '로키', '산맥은', '미국에서', '캐나다까지', '뻗어', '있다', '여기서', '역까지', '거리가', '얼마나', '됩니까', '아침부터', '밤까지', '일하다', '월요일부터', '금요일까지', '미', '에서는', '종종', '을', '생략하여', '라고', '함', '전쟁', '직후부터', '현재까지', '지금부터', '분', '후에', '떠난다', '그는', '월', '일부터는', '쭉', '휴가로', '쉰다', '단지', '시점', '을', '나타낼', '때는', '학교는', '시에', '월', '일에', '월에', '시작된다', '등과', '같이', '말함', '수량', '가격', '등의', '하한', '아래는', '에서', '부터는', '에서', '까지', '세시', '오', '여행은', '두세', '시간', '걸릴', '것이다', '이와', '같이', '전체가', '하나의', '수사처럼', '취급되어', '명사를', '수식하는', '일도', '있음', '저희', '가게에는', '치즈는', '파운드에', '달러짜리부터', '있습니다', '관점', '시점', '에서', '보면', '어린이의', '입장에서', '보면', '언덕', '위', '우리가', '서', '있는', '곳', '에서', '읍', '전체를', '볼', '수', '있었다', '그의', '집에서', '보는', '전망은', '아름답다', '그는', '내가', '있는', '데서', '보아', '도로의', '위쪽', '아래쪽', '건너편', '에', '살고', '있다', '간격', '부재', '에서', '떨어져', '집에', '없어', '그', '도시는', '여기서', '마일', '떨어진', '곳에', '있다', '집은', '도로에서', '쑥', '들어간', '곳에', '있다', '분리', '제거', '등', '에서', '에게서', '에서', '를', '빼면', '이', '남는다', '그는', '아이에게서', '칼을', '빼앗았다', '격리', '해방', '등', '에서', '으로부터', '를', '교도소에서', '석방하다', '여기라면', '비를', '맞지', '않는다', '숙제는', '면제되었다', '억제', '방지', '등', '에서', '그의', '친구가', '그를', '화재에서', '구해주었다', '과', '함께', '하기', '를', '억제하다', '막다', '웃음을', '참다', '비', '때문에', '그곳에', '가지', '못했다', '선택', '중에서', '이', '중에서', '한', '권', '고르시오', '구별', '차이', '와', '에서', '흑과', '백을', '분간하다', '와', '다르다', '발송인', '발신인', '등', '으로부터', '의', '짐으로부터', '아내', '앞으로의', '편지', '어제', '아저씨의', '방문을', '받았다', '전화를', '걸어', '주었어야', '한다고', '내가', '그러더라고', '그에게', '전해주시오', '출처', '기원', '유래', '에서', '온', '따온', '등', '으로부터의', '출신의', '산', '의', '셰익스피어에서', '따온', '인용구', '사실에서', '결론을', '끌어내다', '암석의', '견본을', '달에서', '채취해', '왔다', '안에서', '이상한', '소리가', '들렸다', '길', '건너편에', '살고', '있는', '사람을', '만났', '다', '어디', '출신입니까', '플로리다', '출신입니다', '어디', '출신입니까', '은', '어디에서', '왔는가', '의', '뜻', '이', '오렌지는', '스페인산이다', '원료', '재료', '으로', '에서', '와의', '차이에', '대해서는', '항의', '을', '참조', '포도로', '포도주를', '만들다', '변화', '추이', '에서', '으로', '점점', '더', '나빠지다', '그는', '수줍은', '사람에서', '당당한', '정치가로', '변신했다', '소년에서', '어른이', '되었다', '이', '책은', '영어에서', '한국어로', '번역되었다', '근거', '동기', '에', '의거하여', '에', '의하여', '메모를', '보면서', '기억을', '더듬으면서', '말하', '다', '이라는', '것을', '경험에서', '알고', '있다', '얼굴의', '벤', '상처는', '면도칼에', '의한', '것이었다', '의무감에', '의해서', '행동하다', '으로', '판단하여', '얼굴로', '미루어보건대', '그녀는', '지쳐', '있는', '듯했다', '본보기', '기준', '을', '본보기로', '을', '본받아', '이', '그림은', '사생한', '것입니까', '원인', '이유', '때문에', '으로', '인하여', '통풍을', '앓다', '상처로', '인하여', '죽다', '그는', '자기', '탓이', '아닌데도', '파산했다', '의', '건너편에', '에서', '부터', '에서', '에게서', '의', '강조형', '오늘', '내일', '등', '부터', '주일', '개월', '년', '지난', '때에', '주일', '개월', '년', '후의', '오늘', '내일', '등', '주일', '개월', '후의', '내일에', '뵙겠습니다', '군데군데', '도처에']"
